-0.17887834717083348,-0.48734949912772646,-0.6966146692161642,-0.5599538331695847,0.06005746738054793,-0.9011266497574425,0.05504929363765188,0.030788204238067246,0.03819708646168819,0.04026161438321261,
-0.1746862886241459,-0.2152064180966183,-0.27382981999353706,-0.051865185017242584,-0.4544389789099285,0.20035851213446734,0.08876107342572821,-0.41466568278466626,-0.19315259189311984,-0.4239621396074245,
-0.025402805400574557,0.09520081524906447,-0.7108226349815442,-0.18139461137043553,0.02522469568249768,-0.5764224259906877,-0.23779892209358688,-0.17530796202483914,-0.1426999918159067,-0.5066925688111663,
0.0318835440922545,-0.39791318596856323,-0.5768958713913389,-0.41690049326045453,-0.4119880565376574,-0.04941577821863996,0.3830639494088672,-0.34562397244474435,-0.1964746859834147,-0.3660188853423178,
-0.3532572621246544,-0.5395822154430048,0.10965715058794735,-0.7294101656526156,-0.1910562275209837,-0.12790323419375726,-0.6644690790454044,-0.13221519182934222,0.19969855349262675,-0.5673890386997493,
-0.41575035802021826,-0.3141387901659016,-0.45158299735384916,-0.3280740637549099,-0.28441377386469413,0.21076642834203427,-0.15905778663160836,0.11973445281168844,-0.28211186752819145,-0.2876051380138102,
-0.334885076515061,-0.44290232107991806,-0.041031562159534275,0.21636793341964244,-0.5522667417856288,-0.5886962545051405,-0.2137044147645882,-0.20758147232951485,-0.17514817819798964,0.0374750164150876,
-0.09339781997459866,-0.5757031107329146,-0.5322009878350165,0.002779038491258294,-0.565408432411171,0.19304382359318598,0.012239203826127344,0.044540963405799106,-0.6285779663376507,-0.1430981184117625,
-0.7922699048141671,-0.15731675118307056,-0.5876133822672434,0.09755654797500198,-0.09203303519123938,-0.07531045104008788,-0.29051845608711857,0.18668722519718592,-0.6470763570007432,-0.07825329586878105,
0.23387863097844497,-0.4566859313769909,0.030998087899225906,-0.09394788066263932,-0.48882070796259747,0.028846363968104267,-0.5611698680837774,0.001831973619033169,-0.5165131093856861,-0.5074793955604012,
